order_id,order_date,order_time,city,zone,rider_id,vehicle_type,order_type,distance_km,promised_delivery_mins,actual_delivery_mins,delay_mins,delivery_status,weather_condition,order_value_inr,delivery_attempts,rider_experience_yrs,rider_rating,gps_latitude,gps_longitude,city_cleaned,vehicle_type_cleaned,actual_delivery_mins_cleaned,zone_cleaned,order_time_dt,hour
ORD001515,2024-08-08,09:18,Chennai,West,RID0125,cycle,Electronics,1.38,45,66.4,21.4,Delayed,Clear,2661.22,1,1.2,4.4,26.0933,86.4165,Chennai,Cycle,66.4,West,1900-01-01 09:18:00,9
ORD001516,2024-04-29,09:24,Delhi,Central,RID0050,Bike,Apparel,17.14,45,67.4,22.4,Delayed,Partly Cloudy,1201.53,2,7.6,4.5,25.7801,95.112,Delhi,Bike,67.4,Central,1900-01-01 09:24:00,9
ORD001517,2024-05-19,19:53,Lucknow,West,RID0035,bike,Medicine,17.19,30,38.6,8.6,Delayed,Rain,2496.66,1,3.0,4.7,,,Lucknow,Bike,38.6,West,1900-01-01 19:53:00,19
ORD001518,2024-06-16,10:05,Chennai,West,RID0113,AUTO,Electronics,11.49,120,139.8,19.8,Delayed,Rain,1604.68,1,8.0,3.5,21.0189,88.572,Chennai,Auto,139.8,West,1900-01-01 10:05:00,10
ORD001519,2024-04-22,06:57,Chennai,North,RID0099,cycle,Medicine,16.82,60,66.1,6.1,Delayed,Clear,2054.22,1,2.2,3.1,19.0329,80.0259,Chennai,Cycle,66.1,North,1900-01-01 06:57:00,6
ORD001520,2024-04-15,22:58,chennai,,,Van,Apparel,8.36,45,58.7,13.7,Delayed,Partly Cloudy,2515.7,2,5.5,3.8,25.8592,68.656,Chennai,Van,58.7,,1900-01-01 22:58:00,22
ORD001521,2024-02-15,16:16,Delhi,South,RID0048,Bike,Grocery,15.8,60,53.5,-6.5,On-Time,Partly Cloudy,4974.0,1,5.3,4.9,29.8387,76.323,Delhi,Bike,53.5,South,1900-01-01 16:16:00,16
ORD001522,2024-07-07,14:37,Ahmedabad,East,RID0021,auto,Electronics,17.57,90,142.3,52.3,Delayed,Fog,3854.26,2,3.0,3.0,10.9928,73.1392,Ahmedabad,Auto,142.3,East,1900-01-01 14:37:00,14
ORD001523,2024-09-02,18:27,Pune,West,RID0083,Cycle,Documents,15.16,90,99.8,9.8,Delayed,Partly Cloudy,2710.47,1,3.6,3.3,30.5078,94.526,Pune,Cycle,99.8,West,1900-01-01 18:27:00,18
ORD001524,2024-10-21,18:30,Pune,Central,RID0089,bike,Electronics,4.74,60,84.9,24.9,Delayed,Clear,2009.76,1,7.2,4.3,35.67,71.5726,Pune,Bike,84.9,Central,1900-01-01 18:30:00,18
ORD001525,2024-10-12,11:40,Mumbai,West,RID0098,van,Apparel,13.69,45,26.4,-18.6,On-Time,Clear,3608.13,1,2.4,3.5,27.7911,88.1809,Mumbai,Van,26.4,West,1900-01-01 11:40:00,11
ORD001526,2024-03-21,14:49,Lucknow,East,RID0147,Van,Documents,10.72,45,74.4,29.4,Delayed,Rain,938.93,1,1.7,3.8,8.5315,70.596,Lucknow,Van,74.4,East,1900-01-01 14:49:00,14
ORD001527,2024-12-15,07:02,MUMBAI,,RID0122,AUTO,Grocery,9.82,90,105.4,15.4,Delayed,Clear,1446.2,1,4.4,4.2,18.7367,77.8083,Mumbai,Auto,105.4,,1900-01-01 07:02:00,7
ORD001528,2024-05-18,09:08,Pune,North,RID0098,auto,Medicine,10.6,120,129.5,9.5,Delayed,Clear,4724.54,3,5.7,4.7,32.1872,79.2963,Pune,Auto,129.5,North,1900-01-01 09:08:00,9
ORD001529,2024-01-04,19:08,Jaipur,Central,RID0065,cycle,Grocery,16.08,30,28.6,-1.4,On-Time,Clear,3408.42,1,2.2,3.4,,,Jaipur,Cycle,28.6,Central,1900-01-01 19:08:00,19
ORD001530,2024-02-08,20:51,Bangalore,West,RID0126,AUTO,Grocery,17.74,60,78.8,18.8,Delayed,Partly Cloudy,3148.14,2,1.3,4.0,31.9833,77.1369,Bangalore,Auto,78.8,West,1900-01-01 20:51:00,20
ORD001531,2024-07-18,16:23,Pune,Central,RID0026,Cycle,Grocery,16.1,45,29.8,-15.2,On-Time,Partly Cloudy,4144.27,1,3.1,4.3,13.3682,96.6666,Pune,Cycle,29.8,Central,1900-01-01 16:23:00,16
ORD001532,2024-08-12,20:20,Bangaluru,West,RID0004,Bike,Medicine,3.11,45,52.3,7.3,Delayed,Partly Cloudy,2489.74,3,4.8,3.1,14.7822,72.6538,Bangalore,Bike,52.3,West,1900-01-01 20:20:00,20
ORD001533,2024-11-10,08:43,Lucknow,North,,auto,Food,7.61,60,94.4,34.4,Delayed,Rain,-1.0,1,7.8,3.8,28.3138,92.4333,Lucknow,Auto,94.4,North,1900-01-01 08:43:00,8
ORD001534,2024-03-20,07:09,MUMBAI,North,RID0061,auto,Electronics,16.76,90,77.3,-12.7,On-Time,Partly Cloudy,1393.5,2,3.3,4.4,30.5616,69.5413,Mumbai,Auto,77.3,North,1900-01-01 07:09:00,7
ORD001535,2024-09-05,17:58,Pune,Central,RID0097,cycle,Food,13.22,45,61.0,16.0,Delayed,Clear,1546.6,1,0.7,3.9,33.1921,88.0366,Pune,Cycle,61.0,Central,1900-01-01 17:58:00,17
ORD001536,2024-09-08,12:07,Bangaluru,West,RID0028,Van,Electronics,15.28,45,42.2,-2.8,On-Time,Clear,3378.41,1,2.1,3.4,14.6697,90.4151,Bangalore,Van,42.2,West,1900-01-01 12:07:00,12
ORD001537,2024-04-01,21:20,Delhi,Central,RID0010,BIKE,Apparel,13.76,45,38.8,-6.2,On-Time,Clear,801.93,1,4.7,4.2,19.6417,74.2694,Delhi,Bike,38.8,Central,1900-01-01 21:20:00,21
ORD001538,2024-08-11,13:53,MUMBAI,East,RID0116,cycle,Electronics,4.41,90,126.9,36.9,Delayed,Fog,4234.18,1,2.3,4.2,31.589,96.2783,Mumbai,Cycle,126.9,East,1900-01-01 13:53:00,13
ORD001539,2024-07-28,22:01,Ahmedabad,,RID0071,Van,Medicine,7.78,45,43.6,-1.4,On-Time,Partly Cloudy,535.22,1,6.9,4.4,32.7261,91.7015,Ahmedabad,Van,43.6,,1900-01-01 22:01:00,22
ORD001540,2024-12-08,13:17,Ahmedabad,,RID0080,Bike,Medicine,3.43,60,56.4,-3.6,On-Time,Clear,3350.84,1,3.5,4.5,35.772,82.353,Ahmedabad,Bike,56.4,,1900-01-01 13:17:00,13
ORD001541,2024-09-06,11:35,Lucknow,North,RID0020,Van,Medicine,6.56,45,67.8,22.8,Delayed,Partly Cloudy,3211.29,1,6.4,3.5,30.9743,90.431,Lucknow,Van,67.8,North,1900-01-01 11:35:00,11
ORD001542,2024-08-20,08:14,Jaipur,East,RID0079,Van,Documents,2.43,120,142.1,22.1,Delayed,Clear,4352.41,1,4.1,4.5,17.2827,91.899,Jaipur,Van,142.1,East,1900-01-01 08:14:00,8
ORD001543,2024-05-14,13:18,Ahmedabad,North,RID0062,Bike,Medicine,5.54,60,58.3,-1.7,On-Time,Clear,4058.0,1,1.1,3.4,35.8726,72.8751,Ahmedabad,Bike,58.3,North,1900-01-01 13:18:00,13
ORD001544,2024-10-23,13:46,Jaipur,North,RID0122,bike,Electronics,10.64,90,96.3,6.3,Delayed,Partly Cloudy,2826.59,1,1.8,3.2,34.7173,95.0158,Jaipur,Bike,96.3,North,1900-01-01 13:46:00,13
ORD001545,2024-12-13,18:18,Bangaluru,East,RID0061,cycle,Medicine,6.29,60,119.9,59.9,Delayed,Rain,3497.39,1,1.4,3.6,,,Bangalore,Cycle,119.9,East,1900-01-01 18:18:00,18
ORD001546,2024-11-27,15:19,Pune,South,RID0085,Bike,Medicine,2.25,60,53.8,-6.2,On-Time,Partly Cloudy,3981.69,1,7.7,4.7,28.7856,68.4149,Pune,Bike,53.8,South,1900-01-01 15:19:00,15
ORD001547,2024-12-29,11:50,Delhi,East,RID0019,van,Food,10.38,45,50.5,5.5,Delayed,Clear,2832.62,1,7.1,4.5,36.5801,79.6259,Delhi,Van,50.5,East,1900-01-01 11:50:00,11
ORD001548,2024-02-14,19:07,Ahmedabad,East,RID0150,cycle,Food,9.0,45,63.5,18.5,Delayed,Partly Cloudy,975.82,1,7.9,4.9,13.3069,75.0617,Ahmedabad,Cycle,63.5,East,1900-01-01 19:07:00,19
ORD001549,2024-07-21,21:01,Delhi,South,RID0007,cycle,Electronics,13.06,45,67.9,22.9,Delayed,Fog,3221.08,1,6.0,3.9,10.3859,80.7016,Delhi,Cycle,67.9,South,1900-01-01 21:01:00,21
ORD001550,2024-10-24,18:49,Pune,Central,RID0015,auto,Medicine,12.67,90,86.4,-3.6,On-Time,Clear,1345.02,1,1.8,4.8,14.6369,96.329,Pune,Auto,86.4,Central,1900-01-01 18:49:00,18
ORD001551,2024-03-09,18:04,Jaipur,North,RID0148,cycle,Grocery,8.06,45,95.0,50.0,Delayed,Clear,4196.47,1,4.4,3.3,33.7211,79.1773,Jaipur,Cycle,95.0,North,1900-01-01 18:04:00,18
ORD001552,2024-08-06,16:42,chennai,South,RID0011,BIKE,Apparel,17.52,45,18.5,-26.5,On-Time,Partly Cloudy,189.1,1,7.2,3.6,20.3721,77.2704,Chennai,Bike,18.5,South,1900-01-01 16:42:00,16
ORD001553,2024-08-14,15:50,Bangalore,West,,bike,Medicine,9.15,60,57.6,-2.4,On-Time,Clear,1030.64,1,1.2,4.1,22.6203,74.5061,Bangalore,Bike,57.6,West,1900-01-01 15:50:00,15
ORD001554,2024-07-07,20:31,Chennai,West,RID0097,cycle,Grocery,14.96,45,63.5,18.5,Delayed,Clear,3102.81,1,4.3,4.6,19.4504,77.3051,Chennai,Cycle,63.5,West,1900-01-01 20:31:00,20
ORD001555,2024-11-30,13:19,Chennai,East,RID0083,bike,Grocery,9.79,45,73.6,28.6,Delayed,Rain,295.45,1,1.5,3.9,13.4889,85.5102,Chennai,Bike,73.6,East,1900-01-01 13:19:00,13
ORD001556,2024-06-09,11:29,Lucknow,East,RID0021,cycle,Medicine,13.63,45,45.6,0.6,On-Time,Rain,3859.6,1,7.7,3.6,27.1828,78.6795,Lucknow,Cycle,45.6,East,1900-01-01 11:29:00,11
ORD001557,2024-03-21,17:19,Kolkata,South,,Van,Grocery,14.47,90,106.7,16.7,Delayed,Clear,1689.92,1,6.0,4.5,29.6373,84.2401,Kolkata,Van,106.7,South,1900-01-01 17:19:00,17
ORD001558,2024-06-03,09:03,Ahmedabad,North,RID0079,Van,Food,2.94,60,126.0,66.0,Delayed,Rain,3428.78,2,4.0,4.9,12.6712,78.1592,Ahmedabad,Van,126.0,North,1900-01-01 09:03:00,9
ORD001559,2024-07-24,18:29,Mumbai,Central,RID0005,cycle,Food,1.72,30,67.8,37.8,Delayed,Clear,3385.38,1,6.3,3.6,18.5511,90.1983,Mumbai,Cycle,67.8,Central,1900-01-01 18:29:00,18
ORD001560,2024-12-25,13:51,Kolkata,South,RID0105,bike,Documents,14.75,60,119.7,59.7,Delayed,Fog,3577.4,1,7.9,4.4,32.336,72.0194,Kolkata,Bike,119.7,South,1900-01-01 13:51:00,13
ORD001561,2024-05-02,11:48,Jaipur,East,RID0074,Auto,Electronics,3.87,60,36.8,-23.2,On-Time,Clear,2233.12,1,2.1,3.2,22.8237,87.2528,Jaipur,Auto,36.8,East,1900-01-01 11:48:00,11
ORD001562,2024-09-05,16:57,Bangaluru,North,RID0126,van,Grocery,14.31,60,140.1,80.1,Delayed,Fog,322.49,1,1.6,4.8,14.1176,92.4315,Bangalore,Van,140.1,North,1900-01-01 16:57:00,16
ORD001563,2024-01-27,21:10,Lucknow,East,RID0143,bike,Medicine,15.85,45,52.4,7.4,Delayed,Clear,1160.9,1,5.3,4.6,15.2987,82.3706,Lucknow,Bike,52.4,East,1900-01-01 21:10:00,21
ORD001564,2024-07-21,10:42,Bangalore,East,RID0052,Auto,Grocery,11.62,90,113.3,23.3,Delayed,Clear,1536.8,1,5.6,3.4,31.5612,79.8472,Bangalore,Auto,113.3,East,1900-01-01 10:42:00,10
ORD001565,2024-04-09,22:07,Lucknow,West,RID0137,Bike,Food,7.49,60,78.0,18.0,Delayed,Clear,382.63,1,3.6,3.7,10.3265,83.1456,Lucknow,Bike,78.0,West,1900-01-01 22:07:00,22
ORD001566,2024-07-31,21:29,Mumbai,East,RID0023,Bike,Grocery,17.44,60,61.3,1.3,On-Time,Clear,1617.91,1,1.8,3.6,27.7703,68.029,Mumbai,Bike,61.3,East,1900-01-01 21:29:00,21
ORD001567,2024-05-08,18:58,Ahmedabad,East,RID0013,Van,Food,17.74,60,133.2,73.2,Delayed,Fog,3960.41,1,5.2,3.0,22.6846,69.3012,Ahmedabad,Van,133.2,East,1900-01-01 18:58:00,18
ORD001568,2024-10-30,19:24,Mumbai,West,RID0033,AUTO,Apparel,212.66,30,44.1,14.1,Delayed,Clear,3160.92,1,2.6,4.2,21.6746,72.5714,Mumbai,Auto,44.1,West,1900-01-01 19:24:00,19
ORD001569,2024-03-31,07:53,Mumbai,Central,RID0117,Cycle,Food,4.35,45,50.2,5.2,Delayed,Clear,1857.15,2,4.9,3.9,28.5289,81.7317,Mumbai,Cycle,50.2,Central,1900-01-01 07:53:00,7
ORD001570,2024-08-22,09:04,Bangalore,East,RID0038,cycle,Medicine,5.3,60,76.6,16.6,Delayed,Clear,4998.36,2,8.0,4.5,23.6431,92.2648,Bangalore,Cycle,76.6,East,1900-01-01 09:04:00,9
ORD001571,2024-03-10,08:45,Pune,Central,RID0087,Auto,Food,2.95,45,65.7,20.7,Delayed,Rain,4009.74,1,0.8,4.9,13.1821,83.6214,Pune,Auto,65.7,Central,1900-01-01 08:45:00,8
ORD001572,2024-01-04,07:54,Ahmedabad,South,RID0005,BIKE,Food,16.92,45,27.4,-17.6,On-Time,Partly Cloudy,685.44,1,4.2,4.9,21.2089,85.2254,Ahmedabad,Bike,27.4,South,1900-01-01 07:54:00,7
ORD001573,2024-11-14,20:04,chennai,East,RID0081,Cycle,Apparel,11.45,60,61.2,1.2,On-Time,Clear,706.22,1,3.7,4.0,28.4156,88.9982,Chennai,Cycle,61.2,East,1900-01-01 20:04:00,20
ORD001574,2024-05-02,18:14,Delhi,South,RID0006,auto,Apparel,4.74,30,51.8,21.8,Delayed,Partly Cloudy,4316.99,1,7.8,3.2,36.6592,76.8449,Delhi,Auto,51.8,South,1900-01-01 18:14:00,18
ORD001575,2024-11-01,14:35,Lucknow,North,RID0101,auto,Medicine,0.82,45,43.0,-2.0,On-Time,Clear,747.45,1,3.4,4.9,32.596,77.6811,Lucknow,Auto,43.0,North,1900-01-01 14:35:00,14
ORD001576,2024-09-02,11:51,Kolkata,West,RID0146,auto,Medicine,13.66,45,50.3,5.3,Delayed,Clear,3636.82,2,3.4,4.8,34.7345,94.8147,Kolkata,Auto,50.3,West,1900-01-01 11:51:00,11
ORD001577,2024-09-02,13:44,Pune,South,RID0072,BIKE,Food,2.11,45,44.3,-0.7,On-Time,Clear,4890.98,1,6.9,4.5,30.7603,87.8612,Pune,Bike,44.3,South,1900-01-01 13:44:00,13
ORD001578,2024-08-29,09:43,chennai,North,RID0007,AUTO,Medicine,14.4,45,74.0,29.0,Delayed,Partly Cloudy,1120.83,1,7.5,3.6,,,Chennai,Auto,74.0,North,1900-01-01 09:43:00,9
ORD001579,2024-10-15,09:03,Chennai,West,,Auto,Grocery,17.21,45,58.1,13.1,Delayed,Partly Cloudy,4295.91,1,1.4,4.0,,,Chennai,Auto,58.1,West,1900-01-01 09:03:00,9
ORD001580,2024-02-02,18:24,Delhi,East,RID0071,Bike,Food,3.58,45,88.0 mins,43.0,Delayed,Rain,3665.81,1,1.5,4.2,27.9148,95.8313,Delhi,Bike,88.0,East,1900-01-01 18:24:00,18
ORD001581,2024-03-25,19:10,Chennai,South,RID0023,van,Documents,0.98,60,85.0,25.0,Delayed,Clear,3507.93,1,6.2,4.4,14.6033,90.4547,Chennai,Van,85.0,South,1900-01-01 19:10:00,19
ORD001582,2024-03-26,14:59,chennai,South,RID0122,Cycle,Food,2.46,90,58.1,-31.9,On-Time,Clear,2183.98,1,0.7,3.1,12.3492,88.6512,Chennai,Cycle,58.1,South,1900-01-01 14:59:00,14
ORD001583,2024-02-09,15:10,Jaipur,South,RID0049,van,Documents,16.76,60,55.4,-4.6,On-Time,Partly Cloudy,3563.66,2,2.6,4.8,29.0212,74.1493,Jaipur,Van,55.4,South,1900-01-01 15:10:00,15
ORD001584,2024-08-24,15:46,Lucknow,South,RID0043,Auto,Food,6.86,60,76.9,16.9,Delayed,Clear,3538.7,1,3.7,3.5,23.1567,93.8828,Lucknow,Auto,76.9,South,1900-01-01 15:46:00,15
ORD001585,2024-03-14,12:38,Jaipur,North,RID0083,cycle,Grocery,11.6,45,92.7,47.7,Delayed,Fog,1325.94,1,0.2,4.0,35.5025,76.1749,Jaipur,Cycle,92.7,North,1900-01-01 12:38:00,12
ORD001586,2024-03-05,14:46,Bangalore,East,RID0021,van,Medicine,10.2,45,53.9 mins,8.9,Delayed,Rain,4424.75,1,1.7,4.9,29.4179,77.8475,Bangalore,Van,53.9,East,1900-01-01 14:46:00,14
ORD001587,2024-04-15,12:51,Kolkata ,South,RID0036,BIKE,Medicine,7.18,30,31.4,1.4,On-Time,Clear,2122.39,1,3.6,3.6,28.134,68.4413,Kolkata,Bike,31.4,South,1900-01-01 12:51:00,12
ORD001588,2024-08-04,07:01,chennai,East,RID0117,AUTO,Apparel,10.79,45,100.7,55.7,Delayed,Fog,1192.3,1,3.6,5.0,24.3659,92.4655,Chennai,Auto,100.7,East,1900-01-01 07:01:00,7
ORD001589,2024-12-14,18:05,Hyderabad,Central,RID0011,Van,Food,15.43,60,79.9,19.9,Delayed,Partly Cloudy,1333.95,1,7.0,3.8,19.6293,90.0969,Hyderabad,Van,79.9,Central,1900-01-01 18:05:00,18
ORD001590,2024-10-02,14:44,Ahmedabad,Central,RID0019,cycle,Medicine,0.72,45,53.6,8.6,Delayed,Clear,4896.47,1,1.1,4.5,28.0573,88.1732,Ahmedabad,Cycle,53.6,Central,1900-01-01 14:44:00,14
ORD001591,2024-08-25,18:21,Kolkata ,Central,RID0018,auto,Apparel,2.1,60,66.4,6.4,Delayed,Clear,4141.45,1,0.2,3.2,27.1807,71.758,Kolkata,Auto,66.4,Central,1900-01-01 18:21:00,18
ORD001592,2024-09-18,15:44,Bangalore,South,RID0144,cycle,Medicine,0.94,45,91.2,46.2,Delayed,Rain,3039.89,1,6.3,4.2,27.9108,83.8895,Bangalore,Cycle,91.2,South,1900-01-01 15:44:00,15
ORD001593,2024-11-18,22:34,Jaipur,South,RID0032,van,Documents,9.24,90,124.0,34.0,Delayed,Rain,1754.62,1,6.8,4.3,17.5088,79.8017,Jaipur,Van,124.0,South,1900-01-01 22:34:00,22
ORD001594,2024-12-22,19:37,Ahmedabad,South,RID0049,van,Documents,9.11,45,128.5,83.5,Delayed,Fog,1037.32,1,4.0,4.3,29.475,80.2371,Ahmedabad,Van,128.5,South,1900-01-01 19:37:00,19
ORD001595,2024-07-11,19:11,Ahmedabad,West,RID0123,auto,Electronics,10.25,90,85.7,-4.3,On-Time,Partly Cloudy,4014.88,1,3.2,4.8,30.28,70.9093,Ahmedabad,Auto,85.7,West,1900-01-01 19:11:00,19
ORD001596,2024-04-28,18:40,Kolkata,Central,RID0055,BIKE,Medicine,13.25,60,72.7,12.7,Delayed,Clear,2486.22,1,6.8,4.9,36.0262,90.4656,Kolkata,Bike,72.7,Central,1900-01-01 18:40:00,18
ORD001597,2024-05-19,12:51,Bangaluru,West,RID0112,bike,Electronics,2.79,45,60.5,15.5,Delayed,Clear,140.12,1,2.4,4.2,11.6006,83.8342,Bangalore,Bike,60.5,West,1900-01-01 12:51:00,12
ORD001598,2024-05-14,13:18,Ahmedabad,North,RID0062,Bike,Medicine,5.54,60,58.3,-1.7,On-Time,Clear,4058.0,1,1.1,3.4,35.8726,72.8751,Ahmedabad,Bike,58.3,North,1900-01-01 13:18:00,13
ORD001599,2024-10-28,19:19,Bangalore,West,RID0027,bike,Grocery,12.43,60,95.7,35.7,Delayed,Clear,3630.63,1,1.3,4.0,32.6534,71.4277,Bangalore,Bike,95.7,West,1900-01-01 19:19:00,19
ORD001600,2024-08-19,08:51,Bangaluru,East,RID0003,BIKE,Grocery,10.63,45,64.6,19.6,Delayed,Clear,4787.18,2,2.9,3.7,22.3577,76.999,Bangalore,Bike,64.6,East,1900-01-01 08:51:00,8
ORD001601,2024-09-30,15:56,Bangaluru,West,RID0028,Cycle,Documents,17.12,45,39.4,-5.6,On-Time,Clear,2012.55,1,2.5,3.1,36.0478,88.9832,Bangalore,Cycle,39.4,West,1900-01-01 15:56:00,15
ORD001602,2024-12-27,15:44,Lucknow,East,RID0108,bike,Grocery,8.4,120,95.1,-24.9,On-Time,Clear,2715.62,1,6.1,3.7,29.4394,70.8785,Lucknow,Bike,95.1,East,1900-01-01 15:44:00,15
ORD001603,2024-03-20,13:55,Bangaluru,Central,RID0117,Van,Documents,4.4,45,62.8,17.8,Delayed,Rain,2553.05,1,5.5,4.4,,,Bangalore,Van,62.8,Central,1900-01-01 13:55:00,13
ORD001604,2024-05-25,16:35,Ahmedabad,East,RID0108,AUTO,Food,13.35,90,95.8,5.8,Delayed,Clear,1686.98,1,2.8,4.3,34.7034,78.522,Ahmedabad,Auto,95.8,East,1900-01-01 16:35:00,16
ORD001605,2024-08-20,07:19,Lucknow,West,RID0136,bike,Documents,2.0,90,102.3,12.3,Delayed,Clear,1771.44,3,4.9,4.6,20.7234,70.6102,Lucknow,Bike,102.3,West,1900-01-01 07:19:00,7
ORD001606,2024-09-25,22:39,Ahmedabad,,RID0010,Bike,Medicine,13.6,90,72.3,-17.7,On-Time,Partly Cloudy,3688.23,1,4.2,4.9,8.4058,82.0436,Ahmedabad,Bike,72.3,,1900-01-01 22:39:00,22
ORD001607,2024-11-24,16:07,Delhi,West,RID0096,bike,Grocery,1.06,120,110.3,-9.7,On-Time,Clear,3450.04,1,5.3,4.7,8.3534,70.4785,Delhi,Bike,110.3,West,1900-01-01 16:07:00,16
ORD001608,2024-06-25,10:45,Lucknow,North,RID0001,van,Electronics,2.79,90,102.3,12.3,Delayed,Clear,2756.99,1,8.0,4.3,33.6114,94.6418,Lucknow,Van,102.3,North,1900-01-01 10:45:00,10
ORD001609,2024-09-30,08:32,Jaipur,West,RID0059,bike,Medicine,4.83,45,65.9,20.9,Delayed,Clear,3169.8,1,6.6,3.3,8.2307,96.4641,Jaipur,Bike,65.9,West,1900-01-01 08:32:00,8
ORD001610,2024-06-01,09:59,Kolkata,South,RID0005,AUTO,Medicine,6.53,45,52.4,7.4,Delayed,Clear,3973.87,3,1.8,3.6,32.3136,89.061,Kolkata,Auto,52.4,South,1900-01-01 09:59:00,9
ORD001611,2024-05-24,15:15,MUMBAI,North,RID0011,AUTO,Food,13.27,60,74.8,14.8,Delayed,Clear,2799.69,1,3.7,4.5,29.0759,82.2935,Mumbai,Auto,74.8,North,1900-01-01 15:15:00,15
ORD001612,2024-02-28,14:49,Delhi,Central,RID0017,bike,Documents,16.45,60,41.5,-18.5,On-Time,Clear,4615.51,1,5.0,4.2,16.4457,95.4473,Delhi,Bike,41.5,Central,1900-01-01 14:49:00,14
ORD001613,2024-12-14,20:00,Hydrabad,North,RID0061,bike,Grocery,6.99,90,103.3,13.3,Delayed,Clear,4694.77,2,2.5,3.8,22.9975,89.8719,Hyderabad,Bike,103.3,North,1900-01-01 20:00:00,20
ORD001614,2024-09-14,13:39,Kolkata ,,RID0123,Bike,Documents,6.16,30,50.4,20.4,Delayed,Clear,4717.7,1,2.7,4.0,27.2399,81.9748,Kolkata,Bike,50.4,,1900-01-01 13:39:00,13
ORD001615,2024-09-26,14:52,Delhi,South,RID0134,cycle,Grocery,7.86,90,113.9,23.9,Delayed,Fog,4213.91,1,7.6,4.3,27.704,83.3269,Delhi,Cycle,113.9,South,1900-01-01 14:52:00,14
ORD001616,2024-06-22,11:53,Bangalore,North,RID0115,van,Medicine,15.7,60,67.1,7.1,Delayed,Clear,153.49,1,4.0,4.1,23.5158,73.3582,Bangalore,Van,67.1,North,1900-01-01 11:53:00,11
ORD001617,2024-05-10,06:57,Kolkata,Central,RID0091,BIKE,Apparel,1.77,90,108.9,18.9,Delayed,Partly Cloudy,3398.13,1,6.4,4.4,34.0499,91.2614,Kolkata,Bike,108.9,Central,1900-01-01 06:57:00,6
ORD001618,2024-08-02,20:21,Mumbai,,RID0103,van,Documents,6.81,60,77.8,17.8,Delayed,Clear,1306.69,1,1.7,3.7,22.9563,94.7197,Mumbai,Van,77.8,,1900-01-01 20:21:00,20
ORD001619,2024-03-25,15:38,Bangaluru,Central,RID0047,AUTO,Medicine,11.42,60,55.4,-4.6,On-Time,Clear,4634.01,1,0.9,4.5,30.6298,86.429,Bangalore,Auto,55.4,Central,1900-01-01 15:38:00,15
ORD001620,2024-04-08,08:02,Ahmedabad,Central,RID0025,AUTO,Medicine,3.76,45,60.7,15.7,Delayed,Rain,3940.04,1,2.5,3.5,,,Ahmedabad,Auto,60.7,Central,1900-01-01 08:02:00,8
ORD001621,2024-11-26,17:23,Pune,North,RID0086,auto,Medicine,10.51,90,107.2,17.2,Delayed,Clear,4323.56,1,1.6,5.0,20.272,75.7165,Pune,Auto,107.2,North,1900-01-01 17:23:00,17
ORD001622,2024-12-01,21:25,MUMBAI,West,RID0068,Cycle,Electronics,6.19,90,84.5,-5.5,On-Time,Clear,3518.86,1,0.3,4.0,23.6823,82.8503,Mumbai,Cycle,84.5,West,1900-01-01 21:25:00,21
ORD001623,2024-01-23,18:28,Jaipur,North,RID0118,Cycle,Medicine,14.75,45,64.5,19.5,Delayed,Clear,1533.47,1,2.0,4.0,23.3457,71.6216,Jaipur,Cycle,64.5,North,1900-01-01 18:28:00,18
ORD001624,2024-10-07,14:15,Pune,South,RID0144,Van,Grocery,15.49,45,55.5,10.5,Delayed,Fog,3132.37,1,6.3,3.9,21.5642,92.0758,Pune,Van,55.5,South,1900-01-01 14:15:00,14
ORD001625,2024-05-26,07:58,Jaipur,South,RID0098,AUTO,Food,12.87,45,63.9,18.9,Delayed,Rain,4978.05,1,2.9,4.4,14.6502,72.7624,Jaipur,Auto,63.9,South,1900-01-01 07:58:00,7
ORD001626,2024-05-03,14:13,Ahmedabad,Central,RID0087,AUTO,Documents,14.36,90,46.1,-43.9,On-Time,Clear,4835.92,2,5.6,4.3,36.9333,81.3404,Ahmedabad,Auto,46.1,Central,1900-01-01 14:13:00,14
ORD001627,2024-07-14,17:36,Chennai,,RID0146,Auto,Electronics,15.68,30,50.6,20.6,Delayed,Partly Cloudy,4105.39,1,6.0,3.1,8.1217,74.8557,Chennai,Auto,50.6,,1900-01-01 17:36:00,17
ORD001628,2024-12-28,10:51,delhi,East,RID0053,BIKE,Food,8.37,90,111.1,21.1,Delayed,Rain,4115.31,1,2.4,3.8,36.1044,82.5879,Delhi,Bike,111.1,East,1900-01-01 10:51:00,10
ORD001629,2024-11-23,19:18,Bangaluru,East,RID0052,Bike,Apparel,2.91,45,84.8,39.8,Delayed,Clear,2228.65,2,2.7,4.8,9.8,96.9173,Bangalore,Bike,84.8,East,1900-01-01 19:18:00,19
ORD001630,2024-10-25,17:03,Pune,,RID0039,van,Food,17.52,90,96.6,6.6,Delayed,Clear,2455.92,1,0.9,3.8,,,Pune,Van,96.6,,1900-01-01 17:03:00,17
ORD001631,2024-10-14,14:08,Jaipur,South,RID0050,Van,Medicine,4.04,45,63.5,18.5,Delayed,Clear,676.77,1,6.1,3.2,11.0629,89.781,Jaipur,Van,63.5,South,1900-01-01 14:08:00,14
